image_id,image_filename,ground_truth_label,ground_truth_subtype,normalized_prediction,predicted_subtype,is_correct,success,processing_time_ms,confidence,reasoning
194,eczema-lids-1.jpg,non_acne,other,non_acne,other,True,True,4508.22,high,"This image shows a seborrheic keratosis or similar benign skin growth on the eyelid area. The lesion appears as a well-demarcated, brown, warty or scaly plaque with a stuck-on appearance, which is characteristic of seborrheic keratosis rather than any form of acne."
195,seborrheic-dermatitis-82.jpg,non_acne,other,non_acne,other,True,True,4704.55,high,"This image shows normal skin texture with fine lines and wrinkles consistent with natural aging or facial expressions, particularly in the forehead/brow area. There are no visible comedones, papules, pustules, or other inflammatory lesions characteristic of acne."
196,seborrheic-dermatitis-12.jpg,non_acne,other,non_acne,other,True,True,4792.99,high,"This image shows characteristic features of seborrheic dermatitis rather than acne. The symmetrical distribution, fine scaling, and reddish appearance in the central facial area (particularly around the eyebrows and forehead) are typical of seborrheic dermatitis. There are no visible comedones, pustules, or other acne lesions present."
197,seborrheic-dermatitis-117.jpg,non_acne,other,non_acne,other,True,True,4218.66,high,"This image shows diffuse erythema (redness) and scaling across the central face in a symmetrical butterfly distribution, which is characteristic of seborrheic dermatitis or possibly rosacea. There are no visible comedones, pustules, or papules typical of acne vulgaris."
198,seborrheic-dermatitis-88.jpg,non_acne,other,non_acne,other,True,True,4288.09,high,"This image shows characteristic features of rosacea rather than acne. The persistent erythema (redness) across the central face, particularly the nose and cheeks, along with the absence of comedones (blackheads/whiteheads) and the patient's apparent age are classic presentations of rosacea."
199,seborrheic-dermatitis-111.jpg,non_acne,other,non_acne,other,True,True,4069.37,high,"This image shows what appears to be seborrheic dermatitis or another form of inflammatory dermatitis affecting the scalp and temporal area. The condition presents as diffuse redness and scaling without the characteristic comedones, papules, or pustules typical of acne."
200,seborrheic-dermatitis-142.jpg,non_acne,other,non_acne,other,True,True,4824.65,high,"This image shows characteristic features of seborrheic dermatitis rather than acne. The symmetrical distribution of erythematous, scaly patches across the central face (forehead, eyebrows, and nasal area) is typical of seborrheic dermatitis. There are no visible comedones, pustules, or other acne lesions present."
201,seborrheic-dermatitis-8.jpg,non_acne,other,non_acne,other,True,True,4515.58,high,"This image shows seborrheic dermatitis affecting the glabellar region (between the eyebrows). The condition is characterized by erythematous, scaly patches with fine desquamation in a sebaceous area, which is typical for seborrheic dermatitis rather than acne."
202,pityriasis-rubra-pilaris-50.jpg,non_acne,other,non_acne,other,True,True,4455.37,high,"This image shows an elderly individual with normal aging skin displaying their palms, which appear to have a white substance (likely lotion or cream) applied to them. There are no visible acne lesions, comedones, pustules, or inflammatory papules present on the visible skin areas."
203,seborrheic-dermatitis-14.jpg,non_acne,other,non_acne,other,True,True,4323.95,high,"The image shows diffuse erythema (redness) and scaling on the forehead without the presence of comedones, papules, pustules, or other typical acne lesions. The pattern appears more consistent with seborrheic dermatitis or another inflammatory dermatitis condition rather than acne vulgaris."
204,08sebKerm1122046.jpg,non_acne,other,non_acne,other,True,True,4498.86,high,"This image shows characteristic features of rosacea rather than acne. The persistent facial erythema (redness) in the central face distribution, absence of comedones (blackheads/whiteheads), and the pattern of inflammation are typical of rosacea. The redness appears to be primarily vascular rather than inflammatory papules or pustules associated with acne."
205,seborrheic-dermatitis-140.jpg,non_acne,other,non_acne,other,True,True,4536.32,high,"This image shows characteristic features of rosacea, not acne. The persistent erythema (redness) distributed across the central face, particularly the cheeks, nose, and forehead, along with the absence of comedones (blackheads/whiteheads) are classic signs of rosacea. The patient appears to be middle-aged, which is typical for rosacea onset."
206,seborrheic-dermatitis-9.jpg,non_acne,other,non_acne,other,True,True,4097.7,high,"This image shows characteristic features of seborrheic dermatitis rather than acne. The symmetrical distribution of redness and scaling around the nasolabial folds, nose, and perioral area is typical of seborrheic dermatitis. There are no visible comedones, pustules, or papules that would indicate acne."
207,seborrheic-dermatitis-145.jpg,non_acne,other,non_acne,other,True,True,4402.67,high,"This image shows characteristic features of seborrheic dermatitis rather than acne. The symmetrical distribution of red, scaly patches around the nose and nasolabial folds, along with the absence of comedones, pustules, or papules, is典型的 of seborrheic dermatitis affecting the central facial area."
208,seborrheic-dermatitis-87.jpg,non_acne,other,non_acne,other,True,True,3622.82,high,"This image shows normal skin with hair follicles and fine body hair, without any visible acne lesions, comedones, pustules, or inflammatory changes. The skin appears healthy with normal texture and coloration."
209,seborrheic-dermatitis-11.jpg,non_acne,other,non_acne,other,True,True,4209.26,high,"This image shows the forehead area with normal skin texture and fine lines consistent with natural aging or expression lines. There are no visible comedones, papules, pustules, nodules, or inflammatory lesions characteristic of acne."
210,allergic-contact-dermatitis-173.jpg,non_acne,other,non_acne,other,True,True,4528.34,high,"This image shows widespread erythema (redness) and scaling across the central face in a symmetrical butterfly distribution, which is characteristic of seborrheic dermatitis or possibly rosacea. There are no visible comedones, pustules, or papules typical of acne vulgaris."
211,allergic-contact-dermatitis-165.jpg,non_acne,other,non_acne,other,True,True,5755.53,high,"The image shows diffuse erythema (redness) and what appears to be scaling or rough texture across the face and neck without the presence of comedones, pustules, or papules characteristic of acne. The pattern and appearance are more consistent with an inflammatory dermatitis or eczematous condition."
212,allergic-contact-dermatitis-103.jpg,non_acne,other,non_acne,other,True,True,4435.91,high,"This image shows characteristic features of seborrheic dermatitis or eczematous dermatitis rather than acne. The widespread erythema, scaling, and inflammatory appearance without comedones, pustules, or papules typical of acne suggests a dermatitic condition."
213,allergic-contact-dermatitis-149.jpg,non_acne,other,non_acne,other,True,True,4223.2,high,"This image shows normal skin around the eye area without any visible acne lesions. There are no comedones, papules, pustules, nodules, or cysts present. The skin appears to have normal texture and coloration typical of healthy periorbital skin."
214,allergic-contact-dermatitis-30.jpg,non_acne,other,non_acne,other,True,True,4328.74,high,"This image shows perioral dermatitis, a common inflammatory skin condition that affects the area around the mouth. The symmetrical distribution of red, scaly patches around the lips, absence of comedones, and characteristic location are typical of perioral dermatitis rather than acne."
215,allergic-contact-dermatitis-150.jpg,non_acne,other,non_acne,other,True,True,4413.52,high,"This image shows yellowish crusting and scaling around the eye area, which is characteristic of seborrheic dermatitis or another form of eczematous dermatitis. The absence of comedones, pustules, or typical acne lesions, combined with the crusting and scaling pattern, clearly indicates this is not an acne condition."
216,rhus-dermatitis-33.jpg,non_acne,other,non_acne,other,True,True,4069.34,high,"This image shows diffuse facial erythema (redness) without the presence of comedones, pustules, papules, or other acne lesions. The uniform redness and lack of discrete inflammatory lesions is more consistent with rosacea or another inflammatory skin condition rather than acne."
217,allergic-contact-dermatitis-129.jpg,non_acne,other,non_acne,other,True,True,4325.04,high,"This image shows facial skin with prominent wrinkles, age-related changes, and what appears to be normal aging skin or possibly mild rosacea. There are no visible comedones, pustules, papules, or other characteristic acne lesions present."
218,allergic-contact-dermatitis-25.jpg,non_acne,other,non_acne,other,True,True,4753.55,high,"This image shows widespread erythema (redness) and scaling across the face in a symmetrical distribution pattern, which is characteristic of seborrheic dermatitis or eczematous dermatitis rather than acne. The absence of comedones, pustules, or papules typical of acne, combined with the diffuse inflammatory appearance, supports a non-acne diagnosis."
219,allergic-contact-dermatitis-116.jpg,non_acne,other,non_acne,other,True,True,4980.15,high,"This image shows characteristic features of seborrheic dermatitis rather than acne. The scaling, flaky appearance with redness in a typical distribution pattern (cheek area extending toward the beard region) is classic for seborrheic dermatitis. There are no visible comedones, pustules, or papules that would indicate acne."
220,Sycosis-Barbae-10.jpg,non_acne,other,non_acne,other,True,True,4589.37,high,"This image shows characteristics consistent with seborrheic dermatitis or eczematous dermatitis rather than acne. The presence of widespread scaling, flaking, and erythematous patches without comedones, pustules, or papules is not typical of acne vulgaris."
221,Sycosis-Barbae-1.jpg,non_acne,other,non_acne,other,True,True,4712.97,high,"This image shows characteristic features of rosacea rather than acne. The persistent erythema (redness) in the central facial area, particularly around the nose and cheeks, along with the absence of comedones (blackheads/whiteheads) and the presence of what appears to be telangiectasias (dilated blood vessels), are classic signs of rosacea."
222,Lupus-vulgaris-1.jpg,non_acne,other,non_acne,other,True,True,4197.74,high,"This image shows characteristic features of rhinophyma, a severe form of rosacea affecting the nose. The extensive tissue hypertrophy, bulbous enlargement of the nose, and thickened, irregular skin texture are pathognomonic for this condition, not acne."
223,Staphylococcal-Folliculitis-27.jpg,non_acne,other,non_acne,other,True,True,5017.36,high,"This appears to be a chalazion or hordeolum (stye), which is a localized inflammatory condition of the eyelid glands. The lesion is specifically located on the lower eyelid margin and presents as a discrete, rounded, yellowish nodule, which is characteristic of eyelid gland pathology rather than acne."
224,Sycosis-Barbae-18.jpg,non_acne,other,non_acne,other,True,True,4807.52,high,"The lesions appear as brown, scaly, waxy patches with irregular borders and rough texture, which are characteristic of seborrheic keratoses rather than acne. The absence of comedones, pustules, or inflammatory papules typical of acne, combined with the warty, stuck-on appearance of these lesions, strongly suggests a non-acne condition."
225,Leprosy-1.jpg,non_acne,other,non_acne,other,True,True,3602.69,high,"This image shows a profile view of a person's head and neck without any visible acne lesions, comedones, pustules, or inflammatory papules. The skin appears normal without pathological changes consistent with acne vulgaris or other acneiform conditions."
226,Sycosis-Barbae-6.jpg,non_acne,other,non_acne,other,True,True,5201.48,high,"This appears to be a severe inflammatory skin condition affecting the elbow area, most likely hidradenitis suppurativa or a similar chronic inflammatory disorder. The lesions show deep ulcerations, significant scarring, and chronic inflammation patterns that are not consistent with acne vulgaris, which typically presents with comedones, papules, and pustules primarily on the face, chest, and back."
227,09EczemaStaph020217.jpg,non_acne,other,non_acne,other,True,True,4772.16,high,"This appears to be a traumatic injury or wound rather than acne. The lesion shows characteristics of tissue damage with irregular borders, crusting, and healing patterns that are inconsistent with acne pathophysiology. The location and morphology suggest external trauma or possibly an infectious process."
228,Sycosis-Barbae-3.jpg,non_acne,other,non_acne,other,True,True,4647.9,high,"This appears to be a dermatitis or eczematous condition rather than acne. The presentation shows diffuse erythema with scaling and crusting in a distribution pattern that is not typical of acne. The absence of comedones, pustules, or papules characteristic of acne, combined with the widespread inflammatory appearance and scaling, suggests an inflammatory dermatitis."
229,impetigo-5.jpg,non_acne,other,non_acne,other,True,True,4607.46,high,"This appears to be a seborrheic keratosis or similar benign skin growth rather than acne. The lesion shows a well-demarcated, raised, waxy appearance with a rough, warty surface texture that is characteristic of seborrheic keratoses. There are no comedones, pustules, or inflammatory papules typical of acne."
230,Folliculitis-7.jpg,non_acne,other,non_acne,other,True,True,4693.57,high,"This image shows characteristic features of seborrheic dermatitis or a similar inflammatory dermatitis condition. The symmetrical distribution of erythematous, scaly patches around the nasolabial folds and perioral area, along with the absence of comedones, pustules, or other typical acne lesions, strongly suggests a non-acne inflammatory skin condition."
231,impetigo-33.jpg,non_acne,other,non_acne,other,True,True,4600.28,high,"This appears to be impetigo, a bacterial skin infection characterized by honey-crusted lesions with yellowish-brown crusting and erosions. The appearance shows typical golden-yellow crusts with underlying erythema and superficial erosions, which are pathognomonic for impetigo rather than any form of acne."
232,impetigo-61.jpg,non_acne,other,non_acne,other,True,True,4619.48,high,"This image shows perioral dermatitis, a common inflammatory skin condition that affects the area around the mouth. The characteristic red, scaly patches around the lips and mouth area, along with the absence of comedones, pustules, or other typical acne lesions, clearly distinguishes this from acne."
233,Sycosis-Barbae-13.jpg,non_acne,other,non_acne,other,True,True,3791.59,high,"The image shows normal skin with hair follicles and no visible acne lesions. There are no comedones, papules, pustules, nodules, or cysts present. The skin appears to have normal texture with visible hair growth patterns."
234,Staphylococcal-Folliculitis-28.jpg,non_acne,other,non_acne,other,True,True,4808.92,high,"This appears to be a chalazion or hordeolum (stye), which is a localized inflammatory condition of the eyelid glands. The lesion is positioned on the lower eyelid margin and has the characteristic appearance of an eyelid cyst or inflammatory nodule, not an acne lesion."
235,tinea-face-48.jpg,non_acne,other,non_acne,other,True,True,4812.76,high,"This image shows characteristic features of seborrheic dermatitis rather than acne. The diffuse erythema (redness) and scaling pattern around the nasolabial folds and perioral area, combined with the absence of comedones, pustules, or papules, is典型 of seborrheic dermatitis affecting the central facial region."
236,perleche-53.jpg,non_acne,other,non_acne,other,True,True,4195.6,high,"This image shows the perioral area (around the mouth) with what appears to be angular cheilitis or perioral dermatitis. There are no comedones, pustules, papules, or other characteristic acne lesions visible. The condition appears to involve irritation and possible fissuring at the corners of the mouth, which is not consistent with acne."
237,tinea-incognito-17.jpg,non_acne,other,non_acne,other,True,True,4314.95,high,"The image shows what appears to be a congenital facial malformation or cleft lip/palate condition rather than an acne-related skin disorder. The visible features include structural facial abnormalities and what appears to be surgical scarring or healing tissue, which are completely unrelated to acne pathophysiology."
238,perleche-6.jpg,non_acne,other,non_acne,other,True,True,5108.56,high,"This image shows characteristic features of perioral dermatitis, not acne. The condition presents as erythematous, scaly patches with papules distributed around the mouth area in a typical perioral pattern. The absence of comedones, pustules, or other typical acne lesions, combined with the distinctive perioral location and inflammatory appearance, strongly indicates this is a dermatitic condition rather than acne."
239,perleche-54.jpg,non_acne,other,non_acne,other,True,True,4610.54,high,"This image shows angular cheilitis, a condition affecting the corners of the mouth characterized by cracks, fissures, and inflammation. The location at the oral commissure and the pattern of cracking and irritation are classic features of angular cheilitis, not acne lesions."
240,13TineaAcute.jpg,non_acne,other,non_acne,other,True,True,4617.36,high,"This appears to be a localized skin lesion on the foot/ankle area, which is not a typical location for acne vulgaris. The lesion shows characteristics of a wound, ulcer, or other dermatological condition rather than acne. Acne primarily occurs in sebaceous gland-rich areas like the face, chest, and back."
241,perleche-788.jpg,non_acne,other,non_acne,other,True,True,4375.36,high,"This image shows normal healthy skin around the lip area without any visible acne lesions. There are no comedones, papules, pustules, nodules, or cysts present. The skin appears to have normal texture and coloration with some natural variation in pigmentation."
242,perleche-37.jpg,non_acne,other,non_acne,other,True,True,4290.77,high,"This image shows perioral dermatitis, characterized by small red papules and pustules distributed around the mouth area with characteristic sparing of the vermillion border of the lips. The pattern, location, and morphology are典型 of perioral dermatitis rather than acne vulgaris."
243,tinea-face-24.jpg,non_acne,other,non_acne,other,True,True,4285.58,high,"This appears to be melasma or post-inflammatory hyperpigmentation rather than acne. The lesions are flat, brown pigmented patches without any raised inflammatory components, comedones, or pustules that would be characteristic of acne."
244,perleche-34.jpg,non_acne,other,non_acne,other,True,True,4478.82,high,"This image shows perioral dermatitis, a common inflammatory skin condition that occurs around the mouth area. The characteristic fine papules and pustules in a perioral distribution, along with the absence of comedones (blackheads/whiteheads) that are typical of acne, clearly distinguish this from acne vulgaris."
245,molluscum-contagiosum-99.jpg,non_acne,other,acne,papular,False,True,5067.41,high,"The image shows multiple small, red, inflamed papules distributed across the cheek and jawline area. These lesions appear as raised bumps without visible pustular heads, which is characteristic of papular acne. The distribution pattern and morphology are consistent with inflammatory acne vulgaris."
246,molluscum-contagiosum-140.jpg,non_acne,other,non_acne,other,True,True,4090.01,high,"The image shows smooth skin without any visible comedones, pustules, papules, nodules, or cysts that are characteristic of acne. The skin appears to have normal texture and coloration without inflammatory lesions or acne-related pathology."
247,molluscum-contagiosum-141.jpg,non_acne,other,non_acne,other,True,True,4201.5,high,"The image shows multiple small, discrete red papules scattered across the neck area without any comedones, pustules, or typical acne morphology. The lesions appear to be follicular papules consistent with folliculitis or another inflammatory skin condition rather than acne vulgaris."
248,molluscum-contagiosum-135.jpg,non_acne,other,non_acne,other,True,True,5427.23,high,"The image shows what appears to be small, flesh-colored or slightly pink papules near the eye area that lack the characteristic features of acne lesions. These lesions do not show comedones, pustules, or inflammatory changes typical of acne, and their location and appearance are more consistent with other dermatological conditions such as milia or sebaceous hyperplasia."
249,AIDS-43.jpg,non_acne,other,non_acne,other,True,True,5114.88,high,"The lesions appear as crusted, ulcerative sores with irregular borders and significant tissue destruction, which is not consistent with any form of acne. These appear to be infectious lesions, possibly impetigo or another bacterial/viral skin infection, rather than the comedones, papules, pustules, or cysts characteristic of acne."
250,atypical-nevi-10.jpg,non_acne,other,non_acne,other,True,True,5308.79,high,"This appears to be a seborrheic keratosis or similar benign skin growth rather than acne. The lesion shows a well-demarcated, brown, warty appearance with a rough, stuck-on texture that is characteristic of seborrheic keratoses. There are no comedones, pustules, or inflammatory papules typical of acne."
251,melanotic-macule-9.jpg,non_acne,other,non_acne,other,True,True,5174.75,high,"This image shows the perioral area of an elderly individual with age-related skin changes and what appears to be cheilitis or lip dermatitis. There are no comedones, pustules, papules, or other characteristic acne lesions present. The skin changes are consistent with aging and possible inflammatory lip condition rather than acne."
252,malignant-melanoma-90.jpg,non_acne,other,non_acne,other,True,True,4449.54,high,"This appears to be a seborrheic keratosis or similar benign skin growth rather than acne. The lesion shows a well-demarcated, warty, pigmented plaque with a rough, scaly surface texture that is characteristic of seborrheic keratoses, not inflammatory acne lesions."
253,melanocytic-nevi-98.jpg,non_acne,other,non_acne,other,True,True,4813.23,high,"This image shows the eye area with what appears to be a small cyst or chalazion on the lower eyelid. The lesion is located on the eyelid margin/conjunctiva rather than in typical acne-prone areas, and lacks the characteristic features of acne such as comedones, inflammatory papules, or pustules."
254,lentigo-maligna-25.jpg,non_acne,other,non_acne,other,True,True,4608.18,high,"The image shows multiple dark, irregular pigmented lesions on the face that appear to be seborrheic keratoses or similar benign pigmented growths. These lesions have a characteristic waxy, stuck-on appearance and irregular borders typical of seborrheic keratoses rather than any form of acne."
255,melanotic-macule-11.jpg,non_acne,other,non_acne,other,True,True,4079.57,high,"This image shows the perioral area (around the mouth) with what appears to be a normal skin texture and coloration. There are no visible comedones, papules, pustules, or other acne lesions present. The skin appears to have normal texture without inflammatory changes typical of acne."
256,lentigo-maligna-8.jpg,non_acne,other,non_acne,other,True,True,4514.27,high,"This image shows hyperpigmented spots and patches on the forehead and temple area without any visible comedones, pustules, papules, or other inflammatory acne lesions. The appearance is consistent with post-inflammatory hyperpigmentation or melasma rather than active acne."
257,blue-nevus-5.jpg,non_acne,other,non_acne,other,True,True,5537.12,high,"This appears to be melasma or post-inflammatory hyperpigmentation rather than acne. The image shows distinct patches of brown/dark pigmentation on the cheek area without any visible comedones, pustules, papules, or other inflammatory acne lesions."
258,lentigo-maligna-16.jpg,non_acne,other,non_acne,other,True,True,6450.01,high,"The image shows a large, well-demarcated brown pigmented lesion on the cheek that appears to be a seborrheic keratosis or similar benign pigmented lesion. There are no comedones, pustules, papules, or other inflammatory lesions characteristic of acne present."
259,melanotic-macule-5.jpg,non_acne,other,non_acne,other,True,True,4196.22,high,"This image shows the lower lip and chin area with what appears to be normal skin and dental structures. There are no visible comedones, papules, pustules, nodules, or cystic lesions characteristic of acne. The skin appears to have normal texture without inflammatory lesions."
260,blue-nevus-ota-7.jpg,non_acne,other,non_acne,other,True,True,4370.05,high,"The image shows diffuse facial erythema (redness) and what appears to be telangiectasia (dilated blood vessels) without the presence of comedones, pustules, or papules characteristic of acne. The pattern and appearance are more consistent with rosacea or another inflammatory skin condition rather than acne vulgaris."
261,lentigo-maligna-24.jpg,non_acne,other,non_acne,other,True,True,4832.56,high,"The image shows diffuse facial erythema (redness) and what appears to be telangiectasias (dilated blood vessels) without the presence of comedones, pustules, or papules characteristic of acne. The pattern and appearance are more consistent with rosacea or another inflammatory skin condition rather than acne vulgaris."
262,melanotic-macule-8.jpg,non_acne,other,non_acne,other,True,True,4816.75,high,"This image shows the perioral area of an elderly individual with age-related skin changes and what appears to be cheilitis or lip dermatitis. There are no comedones, pustules, papules, or other characteristic acne lesions present. The condition appears to be inflammatory changes around the lips rather than acne vulgaris."
263,malignant-melanoma-169.jpg,non_acne,other,non_acne,other,True,True,4295.12,high,"This image shows characteristic signs of melasma (chloasma), a common pigmentary disorder. The bilateral, symmetrical brown patches on the cheeks and forehead, along with the absence of inflammatory papules, pustules, or comedones, clearly distinguish this from acne."
264,melanotic-macule-1.jpg,non_acne,other,non_acne,other,True,True,3789.02,high,"This image shows lips and perioral area without any visible acne lesions such as comedones, papules, pustules, or cysts. The skin appears normal with typical lip anatomy and coloration."
265,basal-cell-carcinoma-nose-24.jpg,non_acne,other,non_acne,other,True,True,4165.74,high,"This image shows what appears to be a normal anatomical structure, likely a body fold or natural skin crease area. There are no visible comedones, pustules, papules, nodules, or inflammatory lesions characteristic of acne. The skin appears to have normal texture and coloration without pathological changes."
266,basal-cell-carcinoma-lip-7.jpg,non_acne,other,non_acne,other,True,True,4530.78,high,"This appears to be a seborrheic keratosis or similar benign skin growth rather than acne. The lesion shows a well-demarcated, warty/crusty appearance with dark pigmentation that is characteristic of seborrheic keratoses, not inflammatory acne lesions."
267,basal-cell-carcinoma-nose-4.jpg,non_acne,other,non_acne,other,True,True,4919.4,high,"This appears to be a basal cell carcinoma or similar skin neoplasm rather than acne. The lesion shows characteristics of a skin cancer with a pearly, translucent appearance, rolled borders, and central ulceration/crusting, which are not consistent with any form of acne."
268,basal-cell-carcinoma-lip-13.jpg,non_acne,other,non_acne,other,True,True,5013.58,high,"This appears to be a basal cell carcinoma or another type of skin cancer rather than acne. The lesion shows characteristic features of a malignant skin growth including a pearly, translucent appearance with visible blood vessels and an ulcerated center, which are not consistent with any form of acne."
269,squamous-cell-carcinoma-lip-11.jpg,non_acne,other,non_acne,other,True,True,3976.0,high,"This image shows vesicular lesions on what appears to be genital mucosa, which is characteristic of herpes simplex virus infection rather than acne. The fluid-filled vesicles and their location on mucosal tissue are not consistent with any form of acne."
270,venous-lake-4.jpg,non_acne,other,non_acne,other,True,True,4964.68,high,"This image shows the perioral area (around the mouth) with what appears to be irritant contact dermatitis or perioral dermatitis. The diffuse redness, lack of comedones, pustules, or papules, and the location pattern are not consistent with acne vulgaris."
271,hemangioma-infancy-6.jpg,non_acne,other,non_acne,other,True,True,4766.56,high,"This appears to be a vascular birthmark, most likely a strawberry hemangioma (infantile hemangioma), which is common in infants. The lesion shows the characteristic bright red, raised appearance typical of these benign vascular malformations, not the comedones, pustules, or inflammatory papules associated with acne."
272,venous-lake-49.jpg,non_acne,other,non_acne,other,True,True,4184.31,high,"This image shows the perioral area with what appears to be perioral dermatitis or contact dermatitis. The condition presents as diffuse redness and irritation around the mouth without the characteristic comedones, pustules, or papules typical of acne."
273,pyogenic-granuloma-22.jpg,non_acne,other,non_acne,other,True,True,3794.83,high,"The image shows diffuse facial erythema (redness) without the presence of comedones, papules, pustules, or other typical acne lesions. The uniform redness and lack of discrete inflammatory lesions is more consistent with rosacea or another inflammatory dermatosis rather than acne vulgaris."
274,hemangioma-infancy-37.jpg,non_acne,other,non_acne,other,True,True,4671.74,high,"This appears to be a vascular lesion, most likely a pyogenic granuloma or capillary hemangioma, given the bright red, lobulated appearance and the patient's young age. The lesion lacks the characteristic features of acne such as comedones, pustules, or inflammatory papules."
275,venous-lake-37.jpg,non_acne,other,non_acne,other,True,True,4598.49,high,"This image shows the lip area with what appears to be cheilitis or lip dermatitis. The condition is characterized by scaling, peeling, and inflammation of the lips and perioral area without the presence of comedones, pustules, or other acne-specific lesions."
276,venous-lake-21.jpg,non_acne,other,non_acne,other,True,True,4147.37,high,"This image shows the perioral area (around the mouth) with what appears to be normal skin texture and coloration. There are no visible comedones, papules, pustules, nodules, or cysts characteristic of acne. The skin appears to have normal texture with visible pores but no inflammatory lesions."
277,venous-lake-15.jpg,non_acne,other,non_acne,other,True,True,4606.13,high,"This image shows the perioral area with characteristic features of a non-acne condition, likely contact dermatitis or cheilitis. The absence of comedones, pustules, or typical acne lesions, combined with the perioral location and pattern of irritation, strongly suggests this is not acne."
278,venous-malformations-49.jpg,non_acne,other,non_acne,other,True,True,5027.93,high,"This image shows characteristic features of rosacea rather than acne. The persistent erythema (redness) distributed across the central face, particularly the forehead, cheeks, and nose, along with the absence of comedones (blackheads/whiteheads) is典型的 of rosacea. The inflammatory papules and overall facial flushing pattern are consistent with papulopustular rosacea."
279,telangiectasias-51.jpg,non_acne,other,non_acne,other,True,True,4083.98,high,"This image shows perioral dermatitis, characterized by the distinctive red, scaly rash around the mouth area with sparing of the vermillion border of the lips. The absence of comedones, pustules, or typical acne lesions, combined with the characteristic distribution pattern around the mouth, clearly indicates this is not an acne condition."
280,lupus-chronic-cutaneous-63.jpg,non_acne,other,non_acne,other,True,True,4858.96,high,"The lesions appear as dark, irregular patches with a violaceous (purple-brown) coloration that is inconsistent with typical acne morphology. The distribution and appearance suggest a different dermatological condition, possibly post-inflammatory hyperpigmentation, melasma, or another pigmentary disorder rather than active acne lesions."
281,lupus-chronic-cutaneous-54.jpg,non_acne,other,non_acne,other,True,True,4388.94,high,"This image shows characteristic features of rosacea rather than acne. The persistent erythema (redness) with a symmetrical distribution across the central face, particularly affecting the nose and cheek area, along with the absence of comedones, pustules, or other typical acne lesions, is consistent with rosacea."
282,lupus-acute-52.jpg,non_acne,other,non_acne,other,True,True,5380.26,high,"This image shows characteristic features of rosacea rather than acne. The persistent erythema (redness) in a central facial distribution, particularly affecting the nose, central cheeks, and forehead, along with the absence of comedones (blackheads/whiteheads) is典型的 of rosacea. The patient appears to be middle-aged, which is the typical demographic for rosacea onset."
283,lupus-chronic-cutaneous-104.jpg,non_acne,other,non_acne,other,True,True,5938.59,high,"This image shows characteristic features of rosacea rather than acne. The persistent erythema (redness) across the central face, prominent nasal involvement with what appears to be rhinophyma (enlarged, bulbous nose), and the distribution pattern are classic for rosacea. There are no visible comedones, pustules, or other typical acne lesions."
284,crest-syndrome-3.jpg,non_acne,other,non_acne,other,True,True,5162.82,high,"The lesions present are dark red/purple papules scattered across the face without the characteristic features of acne such as comedones, pustules, or inflammatory papules in typical acne distribution. The appearance and distribution pattern are more consistent with cherry angiomas, seborrheic keratoses, or other benign skin growths rather than acne vulgaris."
285,scleroderma-31.jpg,non_acne,other,non_acne,other,True,True,4866.99,high,"This image shows perioral skin with fine vertical lines and wrinkles around the mouth area, which are characteristic of normal aging changes or photoaging. There are no visible comedones, papules, pustules, nodules, or cysts that would indicate acne."
286,lupus-chronic-cutaneous-110.jpg,non_acne,other,non_acne,other,True,True,4832.61,high,"The image shows a large, irregular patch of depigmented (lighter colored) skin on the cheek and jaw area, which is characteristic of vitiligo. This is a pigmentary disorder where melanocytes are destroyed, resulting in white or lighter patches of skin, not an inflammatory acne condition."
287,lupus-chronic-cutaneous-10.jpg,non_acne,other,non_acne,other,True,True,4577.49,high,"The image shows persistent facial erythema (redness) with visible dilated blood vessels and a smooth skin texture without comedones, pustules, or inflammatory papules characteristic of acne. The distribution and appearance are consistent with rosacea rather than acne vulgaris."
288,lupus-acute-51.jpg,non_acne,other,non_acne,other,True,True,4212.9,high,"This image shows diffuse erythema and telangiectasias (dilated blood vessels) across the nasal area without any comedones, pustules, or papules characteristic of acne. The pattern of persistent redness with visible blood vessels is highly suggestive of rosacea rather than acne."
289,lupus-acute-19.jpg,non_acne,other,non_acne,other,True,True,5424.16,high,"This image shows characteristic features of rosacea, not acne. The persistent erythema (redness) distributed across the central face, particularly the cheeks, nose, and forehead, along with the absence of comedones (blackheads/whiteheads) are classic signs of rosacea. The patient appears to be middle-aged, which is typical for rosacea onset."
290,actinic-comedones-15.jpg,non_acne,other,non_acne,other,True,True,5209.94,high,"This image shows multiple small, dark, punctate lesions that appear to be seborrheic keratoses or similar benign skin growths rather than acne. The lesions lack the characteristic inflammatory papules, pustules, or comedones typical of acne, and their appearance and distribution pattern are more consistent with age-related skin changes."
291,lentigo-adults-72.jpg,non_acne,other,non_acne,other,True,True,4623.32,high,"The image shows numerous small, uniform brown spots scattered across the back and shoulders, which are characteristic of solar lentigines (age spots) or seborrheic keratoses rather than acne lesions. These pigmented lesions lack the inflammatory components, comedones, pustules, or cystic formations typical of acne."
292,lentigo-adults-68.jpg,non_acne,other,non_acne,other,True,True,3913.72,high,"The image shows normal, healthy-appearing facial skin on the forehead area without any visible acne lesions. There are no comedones, papules, pustules, nodules, or cysts present. The skin appears smooth with normal texture and coloration."
