image_id,image_filename,ground_truth_label,ground_truth_subtype,normalized_prediction,predicted_subtype,is_correct,success,processing_time_ms,confidence,reasoning,full_raw_response
157,05atopicFace012405.jpg,non_acne,other,non_acne,other,True,True,7372.06,high,"The image shows crusted, erosive lesions around the mouth area with yellowish crusting and erythema, which is characteristic of impetigo or perioral dermatitis rather than acne. The lesions lack the typical comedones, papules, pustules, or cystic formations associated with acne vulgaris. The distribution pattern and morphology are more consistent with an infectious or inflammatory dermatitis.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows crusted, erosive lesions around the mouth area with yellowish crusting and erythema, which is characteristic of impetigo or perioral dermatitis rather than acne. The lesions lack the typical comedones, papules, pustules, or cystic formations associated with acne vulgaris. The distribution pattern and morphology are more consistent with an infectious or inflammatory dermatitis."",
    ""key_features"": [
        ""Yellowish-golden crusting on and around the lips"",
        ""Erosive lesions with weeping appearance"",
        ""Perioral distribution pattern"",
        ""Absence of comedones (blackheads/whiteheads)"",
        ""Absence of typical acne papules or pustules"",
        ""Crusted, honey-colored appearance suggestive of bacterial infection""
    ]
}
```"
158,9IMG013.jpg,non_acne,other,non_acne,other,True,True,6285.74,high,"The image shows periorbital edema (swelling around the eyes) with violaceous (purple-red) discoloration, which is characteristic of dermatomyositis or allergic contact dermatitis. There are no comedones, pustules, papules, or other acneiform lesions present. The distribution and appearance are inconsistent with any form of acne.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows periorbital edema (swelling around the eyes) with violaceous (purple-red) discoloration, which is characteristic of dermatomyositis or allergic contact dermatitis. There are no comedones, pustules, papules, or other acneiform lesions present. The distribution and appearance are inconsistent with any form of acne."",
    ""key_features"": [
        ""Periorbital edema and swelling"",
        ""Violaceous to erythematous discoloration around the eyes"",
        ""Smooth skin surface without comedones or pustules"",
        ""Symmetrical distribution affecting eyelid and periorbital region"",
        ""Absence of acneiform lesions such as papules, pustules, or comedones""
    ]
}
```"
159,7IMG007.jpg,non_acne,other,non_acne,other,True,True,7333.53,high,"This image shows widespread erythema (redness), scaling, and crusting affecting the entire face and scalp of an infant. The distribution pattern, severity, and clinical presentation are consistent with a severe inflammatory dermatosis such as atopic dermatitis, seborrheic dermatitis, or another eczematous condition rather than acne. The absence of comedones, pustules, or typical acne lesions, combined with the diffuse nature and the patient's age, clearly indicates this is not an acne condition.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""This image shows widespread erythema (redness), scaling, and crusting affecting the entire face and scalp of an infant. The distribution pattern, severity, and clinical presentation are consistent with a severe inflammatory dermatosis such as atopic dermatitis, seborrheic dermatitis, or another eczematous condition rather than acne. The absence of comedones, pustules, or typical acne lesions, combined with the diffuse nature and the patient's age, clearly indicates this is not an acne condition."",
    ""key_features"": [""diffuse facial erythema"", ""widespread scaling and crusting"", ""involvement of scalp"", ""absence of comedones"", ""absence of discrete pustules or papules"", ""infant patient"", ""generalized inflammatory appearance""]
}
```"
160,05atopicFace040306.jpg,non_acne,other,non_acne,other,True,True,6237.12,high,"The image shows diffuse facial erythema (redness) with a smooth surface texture and visible telangiectasia (dilated blood vessels). There is an absence of comedones, pustules, papules, or other acneiform lesions. The pattern and presentation are consistent with rosacea, characterized by persistent facial redness and visible blood vessels, rather than acne vulgaris.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows diffuse facial erythema (redness) with a smooth surface texture and visible telangiectasia (dilated blood vessels). There is an absence of comedones, pustules, papules, or other acneiform lesions. The pattern and presentation are consistent with rosacea, characterized by persistent facial redness and visible blood vessels, rather than acne vulgaris."",
    ""key_features"": [
        ""Diffuse facial erythema without discrete lesions"",
        ""Smooth skin surface without comedones or pustules"",
        ""Visible telangiectasia (small dilated blood vessels)"",
        ""Symmetrical distribution of redness"",
        ""Absence of papules, pustules, or nodules typical of acne"",
        ""Flushed appearance consistent with vascular changes""
    ]
}
```"
161,7IMG004.jpg,non_acne,other,non_acne,other,True,True,5836.5,high,"This image shows a widespread erythematous rash with a distribution pattern consistent with infantile eczema (atopic dermatitis) or possibly a contact dermatitis. The lesions lack the characteristic comedones, pustules, or papules typical of acne. The patient's age (infant), the diffuse erythematous patches, and the distribution pattern are inconsistent with acne vulgaris, which is extremely rare in infancy.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""This image shows a widespread erythematous rash with a distribution pattern consistent with infantile eczema (atopic dermatitis) or possibly a contact dermatitis. The lesions lack the characteristic comedones, pustules, or papules typical of acne. The patient's age (infant), the diffuse erythematous patches, and the distribution pattern are inconsistent with acne vulgaris, which is extremely rare in infancy."",
    ""key_features"": [""diffuse erythematous patches on face"", ""infant patient (acne rare at this age)"", ""absence of comedones"", ""absence of pustules or papules"", ""widespread distribution pattern"", ""appears to be eczematous or dermatitic in nature""]
}
```"
162,12IMG004.jpg,non_acne,other,non_acne,other,True,True,7679.17,high,"The image shows multiple small, flesh-colored to slightly pink papules with a smooth, dome-shaped appearance characteristic of closed comedones or molluscum contagiosum. However, the uniform distribution, lack of inflammatory changes, and the presence of what appears to be sebaceous hyperplasia or similar benign skin lesions suggests this is not typical acne. The overall presentation is more consistent with sebaceous hyperplasia, syringomas, or another non-acne dermatological condition.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows multiple small, flesh-colored to slightly pink papules with a smooth, dome-shaped appearance characteristic of closed comedones or molluscum contagiosum. However, the uniform distribution, lack of inflammatory changes, and the presence of what appears to be sebaceous hyperplasia or similar benign skin lesions suggests this is not typical acne. The overall presentation is more consistent with sebaceous hyperplasia, syringomas, or another non-acne dermatological condition."",
    ""key_features"": [""multiple small flesh-colored papules"", ""uniform dome-shaped lesions"", ""absence of inflammatory pustules or comedones"", ""no erythema or active inflammation"", ""smooth surface texture"", ""scattered distribution pattern""]
}
```"
163,9IMG015.jpg,non_acne,other,non_acne,other,True,True,5972.9,high,"The image shows characteristic features of a dermatological condition affecting the eyelids with visible scaling, crusting, and inflammation along the eyelid margins. The pattern and distribution, particularly the involvement of the eyelids with scaly, crusty lesions, is consistent with seborrheic dermatitis or blepharitis rather than acne. There are no comedones, papules, pustules, or other typical acne lesions present.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows characteristic features of a dermatological condition affecting the eyelids with visible scaling, crusting, and inflammation along the eyelid margins. The pattern and distribution, particularly the involvement of the eyelids with scaly, crusty lesions, is consistent with seborrheic dermatitis or blepharitis rather than acne. There are no comedones, papules, pustules, or other typical acne lesions present."",
    ""key_features"": [""scaling and crusting on eyelids"", ""inflammation of eyelid margins"", ""absence of comedones"", ""absence of pustules or papules"", ""symmetrical distribution on both eyelids"", ""flaky, scaly appearance rather than follicular lesions""]
}
```"
164,13IMG012.jpg,non_acne,other,non_acne,other,True,True,6518.15,high,"This image shows perioral dermatitis, characterized by erythematous papules and pustules distributed around the mouth and chin area with characteristic perioral sparing immediately adjacent to the vermillion border. The pattern, distribution, and morphology are inconsistent with acne vulgaris. The patient's young age and the specific perioral distribution pattern are classic for perioral dermatitis rather than acne.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""This image shows perioral dermatitis, characterized by erythematous papules and pustules distributed around the mouth and chin area with characteristic perioral sparing immediately adjacent to the vermillion border. The pattern, distribution, and morphology are inconsistent with acne vulgaris. The patient's young age and the specific perioral distribution pattern are classic for perioral dermatitis rather than acne."",
    ""key_features"": [
        ""Erythematous papules concentrated around the mouth and chin"",
        ""Characteristic sparing of the skin immediately adjacent to the lips"",
        ""Symmetrical distribution in perioral region"",
        ""Absence of comedones (blackheads/whiteheads)"",
        ""Fine papular eruption rather than typical acne lesions"",
        ""Patient appears to be an infant/young child, typical age for perioral dermatitis""
    ]
}
```"
165,05keratosisPilaris0321051.jpg,non_acne,other,non_acne,other,True,True,6655.14,high,"The image shows diffuse facial erythema (redness) with a smooth texture and no visible comedones, pustules, papules, or nodules characteristic of acne. The pattern of redness, particularly concentrated on the cheeks with a relatively smooth skin surface, is more consistent with rosacea or another inflammatory dermatosis rather than acne vulgaris.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows diffuse facial erythema (redness) with a smooth texture and no visible comedones, pustules, papules, or nodules characteristic of acne. The pattern of redness, particularly concentrated on the cheeks with a relatively smooth skin surface, is more consistent with rosacea or another inflammatory dermatosis rather than acne vulgaris."",
    ""key_features"": [
        ""Diffuse erythema across the cheek area"",
        ""Absence of comedones (blackheads or whiteheads)"",
        ""No visible pustules or papules"",
        ""Smooth skin texture without raised inflammatory lesions"",
        ""Symmetric distribution of redness"",
        ""No evidence of acne scarring or active acne lesions""
    ]
}
```"
166,5T-0006.jpg,non_acne,other,non_acne,other,True,True,5118.89,high,"This image shows characteristic features of impetigo, a bacterial skin infection. The honey-colored crusting around the nose and mouth area, along with the erythematous base and weeping appearance, are pathognomonic for impetigo. There are no comedones, papules, pustules, or other acneiform lesions present.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""This image shows characteristic features of impetigo, a bacterial skin infection. The honey-colored crusting around the nose and mouth area, along with the erythematous base and weeping appearance, are pathognomonic for impetigo. There are no comedones, papules, pustules, or other acneiform lesions present."",
    ""key_features"": [""honey-colored crusting around nose and mouth"", ""erythematous perioral and perinasal skin"", ""weeping/exudative lesions"", ""absence of comedones or acneiform lesions"", ""distribution pattern typical of impetigo""]
}
```"
167,05atopicFlid080105.jpg,non_acne,other,non_acne,other,True,True,4504.27,high,"The image shows normal periorbital skin with no visible acne lesions. There are no comedones, papules, pustules, nodules, or cysts present. The skin appears healthy with normal texture and no inflammatory changes characteristic of acne.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows normal periorbital skin with no visible acne lesions. There are no comedones, papules, pustules, nodules, or cysts present. The skin appears healthy with normal texture and no inflammatory changes characteristic of acne."",
    ""key_features"": [""closed eyelid with normal skin texture"", ""absence of comedones"", ""absence of inflammatory lesions"", ""no pustules or papules"", ""normal eyebrow and eyelash appearance"", ""healthy skin tone without erythema""]
}
```"
168,05KeratosisPilaris0510044.jpg,non_acne,other,non_acne,other,True,True,6860.89,high,"The image shows relatively clear skin with minimal visible pathology. There are no comedones, papules, pustules, nodules, or cysts characteristic of acne. The skin appears to have normal texture with only minor pigmentation variations and possibly a small benign lesion (appears to be a small mole or nevus in the lower right area). This represents normal skin or possibly mild post-inflammatory changes, but not active acne.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows relatively clear skin with minimal visible pathology. There are no comedones, papules, pustules, nodules, or cysts characteristic of acne. The skin appears to have normal texture with only minor pigmentation variations and possibly a small benign lesion (appears to be a small mole or nevus in the lower right area). This represents normal skin or possibly mild post-inflammatory changes, but not active acne."",
    ""key_features"": [""smooth skin texture"", ""absence of comedones"", ""no inflammatory papules or pustules"", ""no visible acne lesions"", ""minimal erythema"", ""small pigmented lesion consistent with nevus""]
}
```"
169,05keratosisPilaris0207051.jpg,non_acne,other,non_acne,other,True,True,6040.56,high,"The image shows diffuse facial erythema (redness) with visible telangiectasia (dilated blood vessels) and a smooth skin texture without comedones, pustules, or papules. The distribution pattern and vascular prominence are characteristic of rosacea rather than acne vulgaris. The absence of typical acne lesions (comedones, pustules, or inflammatory papules) and the presence of persistent facial flushing with visible blood vessels are diagnostic features of rosacea.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows diffuse facial erythema (redness) with visible telangiectasia (dilated blood vessels) and a smooth skin texture without comedones, pustules, or papules. The distribution pattern and vascular prominence are characteristic of rosacea rather than acne vulgaris. The absence of typical acne lesions (comedones, pustules, or inflammatory papules) and the presence of persistent facial flushing with visible blood vessels are diagnostic features of rosacea."",
    ""key_features"": [
        ""Diffuse facial erythema across cheeks"",
        ""Visible telangiectasia (dilated blood vessels)"",
        ""Smooth skin surface without comedones"",
        ""No pustules or papules present"",
        ""Symmetrical distribution of redness"",
        ""Absence of acne-specific lesions""
    ]
}
```"
170,05KeratosisPilaris.jpg,non_acne,other,non_acne,other,True,True,6132.09,high,"The image shows diffuse facial erythema (redness) with visible telangiectasia (dilated blood vessels) and smooth skin texture without comedones, papules, pustules, or other acneiform lesions. The pattern of redness and vascular changes is more consistent with rosacea or another inflammatory dermatosis rather than acne vulgaris.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows diffuse facial erythema (redness) with visible telangiectasia (dilated blood vessels) and smooth skin texture without comedones, papules, pustules, or other acneiform lesions. The pattern of redness and vascular changes is more consistent with rosacea or another inflammatory dermatosis rather than acne vulgaris."",
    ""key_features"": [
        ""Diffuse facial erythema without discrete lesions"",
        ""Visible telangiectasia (small dilated blood vessels)"",
        ""Absence of comedones (blackheads or whiteheads)"",
        ""Absence of pustules or papules"",
        ""Smooth skin surface without inflammatory acne lesions"",
        ""Pattern consistent with vascular/inflammatory condition rather than follicular disease""
    ]
}
```"
171,10IMG002.jpg,non_acne,other,non_acne,other,True,True,6097.11,high,"The image shows a diffuse, blanchable erythematous rash with a macular pattern distributed across the upper back/shoulder area. The lesions lack the characteristic features of acne such as comedones, papules, pustules, or follicular-centered inflammation. The morphology and distribution pattern are more consistent with a hypersensitivity reaction, viral exanthem, or drug eruption rather than acne vulgaris.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows a diffuse, blanchable erythematous rash with a macular pattern distributed across the upper back/shoulder area. The lesions lack the characteristic features of acne such as comedones, papules, pustules, or follicular-centered inflammation. The morphology and distribution pattern are more consistent with a hypersensitivity reaction, viral exanthem, or drug eruption rather than acne vulgaris."",
    ""key_features"": [""diffuse pink-red macules"", ""non-follicular distribution"", ""absence of comedones"", ""absence of pustules or papules"", ""blanching erythematous patches"", ""symmetrical distribution pattern""]
}
```"
172,05Atopic010203.jpg,non_acne,other,non_acne,other,True,True,7013.75,high,"This appears to be an allergic or irritant contact dermatitis rather than acne. The presentation shows diffuse erythema (redness) with a symmetrical distribution across the cheeks and perioral area, which is characteristic of dermatitis. The absence of comedones, pustules, or papules typical of acne, combined with the patient's young age (appears to be a toddler) and the pattern of involvement, strongly suggests a non-acne inflammatory skin condition.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""This appears to be an allergic or irritant contact dermatitis rather than acne. The presentation shows diffuse erythema (redness) with a symmetrical distribution across the cheeks and perioral area, which is characteristic of dermatitis. The absence of comedones, pustules, or papules typical of acne, combined with the patient's young age (appears to be a toddler) and the pattern of involvement, strongly suggests a non-acne inflammatory skin condition."",
    ""key_features"": [
        ""Diffuse erythema on bilateral cheeks"",
        ""Symmetrical distribution pattern"",
        ""Perioral involvement with redness"",
        ""No visible comedones or pustules"",
        ""Patient appears to be very young (toddler age)"",
        ""Smooth skin texture without acne lesions"",
        ""Pattern consistent with contact or atopic dermatitis""
    ]
}
```"
173,05atopicDerm040405ok1.jpg,non_acne,other,non_acne,other,True,True,6142.38,high,"This image shows a diffuse, symmetrical erythematous rash affecting the cheeks and face of an infant. The presentation is consistent with a pediatric dermatological condition such as atopic dermatitis (eczema) or possibly a viral exanthem. There are no comedones, pustules, papules, or other acneiform lesions present. The pattern and age of the patient make acne highly unlikely.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""This image shows a diffuse, symmetrical erythematous rash affecting the cheeks and face of an infant. The presentation is consistent with a pediatric dermatological condition such as atopic dermatitis (eczema) or possibly a viral exanthem. There are no comedones, pustules, papules, or other acneiform lesions present. The pattern and age of the patient make acne highly unlikely."",
    ""key_features"": [""diffuse bilateral facial erythema"", ""symmetrical distribution on cheeks"", ""absence of comedones or pustules"", ""smooth skin texture without discrete lesions"", ""infant/young child patient"", ""uniform redness without papular component""]
}
```"
174,05atopicInfection67-GP3.jpg,non_acne,other,non_acne,other,True,True,6553.96,high,"The image shows widespread erythematous lesions with crusting and scaling distributed across the face and body in a pattern consistent with a systemic viral exanthem or eczematous condition. The lesions lack the characteristic comedones, pustules, or papules typical of acne, and the distribution pattern (including perioral crusting and widespread body involvement) is inconsistent with acne vulgaris.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows widespread erythematous lesions with crusting and scaling distributed across the face and body in a pattern consistent with a systemic viral exanthem or eczematous condition. The lesions lack the characteristic comedones, pustules, or papules typical of acne, and the distribution pattern (including perioral crusting and widespread body involvement) is inconsistent with acne vulgaris."",
    ""key_features"": [
        ""Widespread erythematous patches on face and trunk"",
        ""Crusted lesions around the mouth and face"",
        ""Scaling and crusting rather than pustules or comedones"",
        ""Symmetrical distribution pattern"",
        ""Involvement of non-typical acne areas"",
        ""Appearance more consistent with eczema, impetigo, or viral exanthem""
    ]
}
```"
175,eczema-lids-7.jpg,non_acne,other,non_acne,other,True,True,6652.35,high,"This image shows a violaceous (purple-red) discoloration on the eyelid without the characteristic features of acne such as comedones, pustules, papules, or cysts. The smooth surface texture, location on the eyelid, and the diffuse purple-red coloration are more consistent with conditions like contact dermatitis, allergic reaction, or possibly a vascular lesion rather than acne vulgaris.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""This image shows a violaceous (purple-red) discoloration on the eyelid without the characteristic features of acne such as comedones, pustules, papules, or cysts. The smooth surface texture, location on the eyelid, and the diffuse purple-red coloration are more consistent with conditions like contact dermatitis, allergic reaction, or possibly a vascular lesion rather than acne vulgaris."",
    ""key_features"": [""violaceous/purple-red discoloration on upper eyelid"", ""smooth skin surface without pustules or comedones"", ""diffuse erythema without discrete papules"", ""periorbital location (uncommon site for typical acne)"", ""no visible follicular involvement""]
}
```"
176,eczema-lids-3.jpg,non_acne,other,non_acne,other,True,True,6011.96,high,"The image shows scattered hyperpigmented macules (freckles or lentigines) on the forehead and nose area without any evidence of comedones, papules, pustules, nodules, or cysts. The skin texture is smooth without inflammatory lesions, and the pigmented spots are flat, well-demarcated, and consistent with benign pigmentary changes rather than acne lesions.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows scattered hyperpigmented macules (freckles or lentigines) on the forehead and nose area without any evidence of comedones, papules, pustules, nodules, or cysts. The skin texture is smooth without inflammatory lesions, and the pigmented spots are flat, well-demarcated, and consistent with benign pigmentary changes rather than acne lesions."",
    ""key_features"": [""flat hyperpigmented macules"", ""no comedones present"", ""no inflammatory papules or pustules"", ""smooth skin texture"", ""scattered distribution of pigmented spots"", ""no evidence of follicular involvement""]
}
```"
177,eczema-acute-22.jpg,non_acne,other,non_acne,other,True,True,6841.19,high,"This image shows diffuse erythema (redness) with a butterfly distribution across the face, particularly prominent on the forehead, nose, and cheeks. The skin appears inflamed with a characteristic photosensitive pattern and lacks comedones, pustules, or other typical acne lesions. The clinical presentation is most consistent with a photosensitivity reaction, lupus erythematosus, or severe rosacea rather than acne vulgaris.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""This image shows diffuse erythema (redness) with a butterfly distribution across the face, particularly prominent on the forehead, nose, and cheeks. The skin appears inflamed with a characteristic photosensitive pattern and lacks comedones, pustules, or other typical acne lesions. The clinical presentation is most consistent with a photosensitivity reaction, lupus erythematosus, or severe rosacea rather than acne vulgaris."",
    ""key_features"": [
        ""Diffuse facial erythema with butterfly pattern"",
        ""Absence of comedones (blackheads/whiteheads)"",
        ""Absence of pustules or papules typical of acne"",
        ""Symmetrical distribution of redness"",
        ""Photosensitive pattern affecting sun-exposed areas"",
        ""Skin appears inflamed and edematous rather than showing discrete acne lesions"",
        ""Involvement of forehead, nose, and malar regions""
    ]
}
```"
178,eczema-ears-5.jpg,non_acne,other,non_acne,other,True,True,6555.11,high,"This image shows perioral dermatitis or cheilitis, characterized by erythema, scaling, and inflammation around the lips and perioral region. The distribution pattern is symmetrical around the mouth with no comedones, pustules, or typical acne lesions present. The dry, scaly appearance with redness extending beyond the vermillion border is inconsistent with acne.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""This image shows perioral dermatitis or cheilitis, characterized by erythema, scaling, and inflammation around the lips and perioral region. The distribution pattern is symmetrical around the mouth with no comedones, pustules, or typical acne lesions present. The dry, scaly appearance with redness extending beyond the vermillion border is inconsistent with acne."",
    ""key_features"": [""symmetrical perioral erythema"", ""scaling and dryness on and around lips"", ""absence of comedones or pustules"", ""inflammation extending to perioral skin"", ""chapped, irritated appearance of lips"", ""no papules or nodules characteristic of acne""]
}
```"
179,03DermatitisLids1.jpg,non_acne,other,non_acne,other,True,True,5677.92,high,"The image shows a closed eyelid with diffuse erythema (redness) and mild edema (swelling) of the eyelid skin. There are no visible comedones, papules, pustules, nodules, or cysts characteristic of acne. This presentation is consistent with eyelid dermatitis, allergic contact dermatitis, or blepharitis rather than acne vulgaris.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows a closed eyelid with diffuse erythema (redness) and mild edema (swelling) of the eyelid skin. There are no visible comedones, papules, pustules, nodules, or cysts characteristic of acne. This presentation is consistent with eyelid dermatitis, allergic contact dermatitis, or blepharitis rather than acne vulgaris."",
    ""key_features"": [
        ""Diffuse pink-red discoloration of the eyelid"",
        ""Mild swelling of the eyelid tissue"",
        ""Absence of comedones or pustules"",
        ""Smooth skin texture without papules or nodules"",
        ""Location on eyelid where acne is uncommon"",
        ""Uniform distribution of erythema rather than discrete lesions""
    ]
}
```"
180,eczema-face-11.jpg,non_acne,other,non_acne,other,True,True,5655.9,high,"The image shows perioral dermatitis, characterized by erythematous (red) patches and papules distributed around the mouth area with characteristic perioral sparing immediately adjacent to the vermillion border. There are no comedones, pustules, or other typical acne lesions present. The distribution pattern and morphology are classic for perioral dermatitis rather than acne vulgaris.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows perioral dermatitis, characterized by erythematous (red) patches and papules distributed around the mouth area with characteristic perioral sparing immediately adjacent to the vermillion border. There are no comedones, pustules, or other typical acne lesions present. The distribution pattern and morphology are classic for perioral dermatitis rather than acne vulgaris."",
    ""key_features"": [
        ""Erythematous patches surrounding the mouth"",
        ""Small papules in perioral distribution"",
        ""Absence of comedones (blackheads/whiteheads)"",
        ""Characteristic sparing of skin immediately adjacent to lip border"",
        ""Symmetric distribution around mouth"",
        ""No pustules or cystic lesions typical of acne""
    ]
}
```"
181,eczema-face-5.jpg,non_acne,other,non_acne,other,True,True,5920.36,high,"This image shows characteristic features of rhinophyma, a severe manifestation of rosacea. The nose displays significant tissue hypertrophy with a bulbous, enlarged appearance, prominent dilated pores, and thickened, irregular skin texture. The diffuse facial erythema and absence of comedones, pustules, or typical acne lesions further support this diagnosis.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""This image shows characteristic features of rhinophyma, a severe manifestation of rosacea. The nose displays significant tissue hypertrophy with a bulbous, enlarged appearance, prominent dilated pores, and thickened, irregular skin texture. The diffuse facial erythema and absence of comedones, pustules, or typical acne lesions further support this diagnosis."",
    ""key_features"": [
        ""Bulbous enlargement of the nose (rhinophyma)"",
        ""Thickened, irregular skin texture with nodular surface"",
        ""Prominent dilated pores and follicular openings"",
        ""Diffuse facial erythema and telangiectasia"",
        ""Absence of comedones, pustules, or typical acne lesions"",
        ""Sebaceous gland hyperplasia characteristic of advanced rosacea""
    ]
}
```"
182,03DermatitisLids.jpg,non_acne,other,non_acne,other,True,True,5613.21,high,"The image shows bilateral periorbital (around the eyes) erythema and edema with a violaceous discoloration, particularly prominent on the eyelids. This presentation is characteristic of dermatomyositis, specifically the heliotrope rash, which is a pathognomonic sign of this autoimmune condition. There are no comedones, pustules, papules, or other acneiform lesions present.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows bilateral periorbital (around the eyes) erythema and edema with a violaceous discoloration, particularly prominent on the eyelids. This presentation is characteristic of dermatomyositis, specifically the heliotrope rash, which is a pathognomonic sign of this autoimmune condition. There are no comedones, pustules, papules, or other acneiform lesions present."",
    ""key_features"": [""violaceous/purple discoloration of eyelids"", ""bilateral symmetric periorbital edema"", ""heliotrope rash pattern"", ""absence of comedones or pustules"", ""smooth skin texture without acneiform lesions"", ""characteristic distribution around eyes""]
}
```"
183,eczema-face-10.jpg,non_acne,other,non_acne,other,True,True,6758.4,high,"The image shows perioral dermatitis, characterized by erythematous (red) patches and small papules distributed around the mouth area with characteristic perioral sparing immediately adjacent to the vermillion border. The pattern, location, and morphology are inconsistent with acne vulgaris, which would present with comedones, pustules, or cysts rather than this diffuse erythematous rash pattern.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows perioral dermatitis, characterized by erythematous (red) patches and small papules distributed around the mouth area with characteristic perioral sparing immediately adjacent to the vermillion border. The pattern, location, and morphology are inconsistent with acne vulgaris, which would present with comedones, pustules, or cysts rather than this diffuse erythematous rash pattern."",
    ""key_features"": [
        ""Erythematous patches surrounding the mouth"",
        ""Small papules in perioral distribution"",
        ""Absence of comedones (blackheads/whiteheads)"",
        ""Absence of pustules with typical acne morphology"",
        ""Symmetrical distribution around oral area"",
        ""Characteristic sparing of vermillion border"",
        ""Diffuse rash-like appearance rather than discrete acne lesions""
    ]
}
```"
184,eczema-lids-6.jpg,non_acne,other,non_acne,other,True,True,6627.45,high,"This image shows erythematous (red), edematous (swollen) eyelid with a smooth surface texture characteristic of allergic contact dermatitis or eczematous dermatitis affecting the periorbital area. There are no comedones, pustules, papules, or other acneiform lesions present. The diffuse, uniform swelling and redness of the eyelid with fine scaling is inconsistent with any form of acne.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""This image shows erythematous (red), edematous (swollen) eyelid with a smooth surface texture characteristic of allergic contact dermatitis or eczematous dermatitis affecting the periorbital area. There are no comedones, pustules, papules, or other acneiform lesions present. The diffuse, uniform swelling and redness of the eyelid with fine scaling is inconsistent with any form of acne."",
    ""key_features"": [
        ""Diffuse erythema and edema of the upper eyelid"",
        ""Smooth surface without comedones or pustules"",
        ""Fine scaling visible on the eyelid surface"",
        ""Uniform distribution without discrete papules or nodules"",
        ""Location on eyelid (uncommon site for acne)"",
        ""Absence of follicular-based lesions""
    ]
}
```"
185,eczema-face-7.jpg,non_acne,other,non_acne,other,True,True,6025.48,high,"This image shows perioral dermatitis or cheilitis, characterized by erythema, scaling, and inflammation around the lips and perioral region. The distribution pattern is symmetrical around the mouth with no comedones, pustules, or typical acne lesions present. The dry, scaly appearance with redness extending beyond the vermillion border is inconsistent with acne.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""This image shows perioral dermatitis or cheilitis, characterized by erythema, scaling, and inflammation around the lips and perioral region. The distribution pattern is symmetrical around the mouth with no comedones, pustules, or typical acne lesions present. The dry, scaly appearance with redness extending beyond the vermillion border is inconsistent with acne."",
    ""key_features"": [""symmetrical perioral erythema"", ""scaling and dryness on and around lips"", ""no comedones or pustules visible"", ""inflammation extending to perioral skin"", ""characteristic distribution pattern around mouth"", ""absence of typical acne morphology""]
}
```"
