image_id,image_filename,ground_truth_label,ground_truth_subtype,normalized_prediction,predicted_subtype,is_correct,success,processing_time_ms,confidence,reasoning,full_raw_response
154,14IMG014.jpg,non_acne,other,non_acne,other,True,True,10300.47,high,The image shows a symmetrical rash pattern with no comedones or pustules. This is more indicative of a non-acne condition such as dermatitis or rosacea.,"```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows a symmetrical rash pattern with no comedones or pustules. This is more indicative of a non-acne condition such as dermatitis or rosacea."",
    ""key_features"": [""Symmetrical rash"", ""No comedones"", ""No pustules""]
}
```"
155,05AtopicFace14.jpg,non_acne,other,non_acne,other,True,True,10364.31,high,"The image shows a symmetrical rash pattern, which is more indicative of a non-acne condition like dermatitis or eczema. There are no comedones, pustules, or nodules present, which are characteristic of acne.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows a symmetrical rash pattern, which is more indicative of a non-acne condition like dermatitis or eczema. There are no comedones, pustules, or nodules present, which are characteristic of acne."",
    ""key_features"": [""symmetrical"", ""rash"", ""pattern""]
}
```"
156,3IMG017.jpg,non_acne,other,non_acne,other,True,True,10561.12,high,"The image shows a symmetrical rash pattern, which is more indicative of a non-acne condition like dermatitis or eczema. There are no comedones, pustules, or nodules present, which are characteristic of acne.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows a symmetrical rash pattern, which is more indicative of a non-acne condition like dermatitis or eczema. There are no comedones, pustules, or nodules present, which are characteristic of acne."",
    ""key_features"": [""Symmetrical rash pattern"", ""No comedones"", ""No pustules"", ""No nodules""]
}
```"
157,05atopicFace012405.jpg,non_acne,other,non_acne,other,True,True,10333.41,high,"The image shows a symmetrical rash pattern, which is more indicative of a non-acne condition like dermatitis. There are no comedones, pustules, or nodules present, which are characteristic of acne.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows a symmetrical rash pattern, which is more indicative of a non-acne condition like dermatitis. There are no comedones, pustules, or nodules present, which are characteristic of acne."",
    ""key_features"": [""Symmetrical rash pattern"", ""No comedones"", ""No pustules"", ""No nodules""]
}
```"
158,9IMG013.jpg,non_acne,other,non_acne,other,True,True,10138.33,high,"The image shows a symmetrical rash pattern, which is more indicative of a non-acne condition like dermatitis or rosacea. There are no comedones, pustules, nodules, or cysts present, which are characteristic of acne.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows a symmetrical rash pattern, which is more indicative of a non-acne condition like dermatitis or rosacea. There are no comedones, pustules, nodules, or cysts present, which are characteristic of acne."",
    ""key_features"": [""symmetrical"", ""rash"", ""pattern""]
}
```"
159,7IMG007.jpg,non_acne,other,non_acne,other,True,True,10524.32,high,"The image shows a symmetrical rash pattern on the face, which is more indicative of a non-acne condition like dermatitis or rosacea. There are no comedones, pustules, or nodules present, which are characteristic of acne.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows a symmetrical rash pattern on the face, which is more indicative of a non-acne condition like dermatitis or rosacea. There are no comedones, pustules, or nodules present, which are characteristic of acne."",
    ""key_features"": [""Symmetrical rash"", ""No comedones"", ""No pustules"", ""No nodules""]
}
```"
160,05atopicFace040306.jpg,non_acne,other,non_acne,other,True,True,10102.59,high,"The image shows a symmetrical rash pattern with no comedones, pustules, or nodules. This is more consistent with a non-acne condition like dermatitis or rosacea.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows a symmetrical rash pattern with no comedones, pustules, or nodules. This is more consistent with a non-acne condition like dermatitis or rosacea."",
    ""key_features"": [""Symmetrical rash pattern"", ""No comedones"", ""No pustules"", ""No nodules""]
}
```"
161,7IMG004.jpg,non_acne,other,non_acne,other,True,True,10189.35,high,"The image shows a red, inflamed area on the face, but there are no comedones, pustules, nodules, or cysts present. This suggests a non-acne condition such as rosacea or dermatitis.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows a red, inflamed area on the face, but there are no comedones, pustules, nodules, or cysts present. This suggests a non-acne condition such as rosacea or dermatitis."",
    ""key_features"": [""red"", ""inflamed"", ""face""]
}
```"
162,12IMG004.jpg,non_acne,other,non_acne,other,True,True,9964.82,high,"The image shows a symmetrical rash pattern, which is more indicative of a non-acne condition like dermatitis or eczema. There are no comedones, pustules, or nodules present, which are characteristic of acne.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows a symmetrical rash pattern, which is more indicative of a non-acne condition like dermatitis or eczema. There are no comedones, pustules, or nodules present, which are characteristic of acne."",
    ""key_features"": [""symmetrical"", ""rash"", ""pattern""]
}
```"
163,9IMG015.jpg,non_acne,other,non_acne,other,True,True,10170.82,high,"The image shows a smooth, even skin tone without any visible comedones, pustules, nodules, or cysts. There is no significant facial redness or inflammation. Therefore, it is not acne.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows a smooth, even skin tone without any visible comedones, pustules, nodules, or cysts. There is no significant facial redness or inflammation. Therefore, it is not acne."",
    ""key_features"": [""smooth"", ""skin"", ""tone"", ""no"", ""visible"", ""lesions""]
}
```"
164,13IMG012.jpg,non_acne,other,non_acne,other,True,True,10843.32,high,"The image shows a clear, smooth skin surface without any visible comedones, pustules, nodules, or cysts. There is no indication of inflammation or redness that would suggest acne. The skin appears healthy and normal.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows a clear, smooth skin surface without any visible comedones, pustules, nodules, or cysts. There is no indication of inflammation or redness that would suggest acne. The skin appears healthy and normal."",
    ""key_features"": [""clear"", ""skin"", ""surface"", ""no"", ""comedones"", ""pustules"", ""nodules"", ""cysts""]
}
```"
165,05keratosisPilaris0321051.jpg,non_acne,other,non_acne,other,True,True,11675.19,high,"The image shows a smooth, even skin tone without any visible comedones, pustules, nodules, or cysts. There is no significant facial redness or inflammation, which are common features of acne. Therefore, it is likely not acne.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows a smooth, even skin tone without any visible comedones, pustules, nodules, or cysts. There is no significant facial redness or inflammation, which are common features of acne. Therefore, it is likely not acne."",
    ""key_features"": [""smooth"", ""skin"", ""tone"", ""no"", ""comedones"", ""pustules"", ""nodules"", ""cysts"", ""no"", ""facial"", ""redness"", ""no"", ""inflammation""]
}
```"
166,5T-0006.jpg,non_acne,other,non_acne,other,True,True,10892.49,high,"The image shows a clear, smooth skin surface with no visible comedones, pustules, nodules, or cysts. There is no indication of inflammation or redness, which are characteristic of acne. Therefore, it is not acne.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows a clear, smooth skin surface with no visible comedones, pustules, nodules, or cysts. There is no indication of inflammation or redness, which are characteristic of acne. Therefore, it is not acne."",
    ""key_features"": [""clear"", ""skin"", ""surface"", ""no"", ""comedones"", ""pustules"", ""nodules"", ""cysts""]
}
```"
167,05atopicFlid080105.jpg,non_acne,other,non_acne,other,True,True,10005.45,high,"The image shows a symmetrical rash pattern, which is more indicative of a non-acne condition like dermatitis or rosacea. There are no comedones, pustules, nodules, or cysts present.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows a symmetrical rash pattern, which is more indicative of a non-acne condition like dermatitis or rosacea. There are no comedones, pustules, nodules, or cysts present."",
    ""key_features"": [""symmetrical"", ""rash"", ""pattern""]
}
```"
168,05KeratosisPilaris0510044.jpg,non_acne,other,non_acne,other,True,True,10005.76,high,"The image shows a symmetrical rash pattern, which is more indicative of a non-acne condition like dermatitis or rosacea. There are no comedones, pustules, or nodules present, which are characteristic of acne.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows a symmetrical rash pattern, which is more indicative of a non-acne condition like dermatitis or rosacea. There are no comedones, pustules, or nodules present, which are characteristic of acne."",
    ""key_features"": [""symmetrical"", ""rash"", ""pattern""]
}
```"
169,05keratosisPilaris0207051.jpg,non_acne,other,non_acne,other,True,True,10364.02,high,"The image shows a smooth, even skin tone without any visible comedones, pustules, nodules, or cysts. There is no indication of inflammation or redness that would suggest acne. Therefore, it is likely not acne.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows a smooth, even skin tone without any visible comedones, pustules, nodules, or cysts. There is no indication of inflammation or redness that would suggest acne. Therefore, it is likely not acne."",
    ""key_features"": [""smooth"", ""skin"", ""tone"", ""no"", ""visible"", ""lesions""]
}
```"
170,05KeratosisPilaris.jpg,non_acne,other,non_acne,other,True,True,9864.0,high,"The image shows a symmetrical rash pattern, which is more indicative of a non-acne condition like dermatitis. There are no comedones, pustules, or nodules present, which are characteristic of acne.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows a symmetrical rash pattern, which is more indicative of a non-acne condition like dermatitis. There are no comedones, pustules, or nodules present, which are characteristic of acne."",
    ""key_features"": [""symmetrical"", ""rash"", ""pattern""]
}
```"
171,10IMG002.jpg,non_acne,other,non_acne,other,True,True,9964.9,high,"The image shows a symmetrical rash pattern, which is more indicative of a non-acne condition like dermatitis or rosacea. There are no comedones, pustules, or nodules present, which are characteristic of acne.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows a symmetrical rash pattern, which is more indicative of a non-acne condition like dermatitis or rosacea. There are no comedones, pustules, or nodules present, which are characteristic of acne."",
    ""key_features"": [""symmetrical"", ""rash"", ""pattern""]
}
```"
172,05Atopic010203.jpg,non_acne,other,non_acne,other,True,True,10478.75,high,"The image shows a child's face. There are no visible comedones, pustules, nodules, or cysts. The skin appears relatively clear, and there is no significant facial redness or inflammation. Therefore, it is unlikely to be acne.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows a child's face. There are no visible comedones, pustules, nodules, or cysts. The skin appears relatively clear, and there is no significant facial redness or inflammation. Therefore, it is unlikely to be acne."",
    ""key_features"": [""clear"", ""skin"", ""no"", ""visible"", ""lesions""]
}
```"
173,05atopicDerm040405ok1.jpg,non_acne,other,non_acne,other,True,True,10661.36,high,"The image shows a clear, smooth skin surface without any visible comedones, pustules, nodules, or cysts. There is no indication of inflammation or redness that would suggest acne. The skin appears healthy and normal.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows a clear, smooth skin surface without any visible comedones, pustules, nodules, or cysts. There is no indication of inflammation or redness that would suggest acne. The skin appears healthy and normal."",
    ""key_features"": [""clear"", ""skin"", ""surface"", ""no"", ""comedones"", ""pustules"", ""nodules"", ""cysts""]
}
```"
174,05atopicInfection67-GP3.jpg,non_acne,other,non_acne,other,True,True,10464.85,high,"The image shows a symmetrical rash pattern on the face, which is more indicative of a non-acne condition like dermatitis or eczema. There are no comedones, pustules, or nodules present, which are characteristic of acne.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows a symmetrical rash pattern on the face, which is more indicative of a non-acne condition like dermatitis or eczema. There are no comedones, pustules, or nodules present, which are characteristic of acne."",
    ""key_features"": [""Symmetrical rash"", ""No comedones"", ""No pustules"", ""No nodules""]
}
```"
175,eczema-lids-7.jpg,non_acne,other,non_acne,other,True,True,9857.11,high,"The image shows a symmetrical rash pattern, which is more indicative of a non-acne condition like dermatitis. There are no comedones, pustules, or nodules present, which are characteristic of acne.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows a symmetrical rash pattern, which is more indicative of a non-acne condition like dermatitis. There are no comedones, pustules, or nodules present, which are characteristic of acne."",
    ""key_features"": [""symmetrical"", ""rash"", ""pattern""]
}
```"
176,eczema-lids-3.jpg,non_acne,other,non_acne,other,True,True,11052.95,high,"The image shows a clear, smooth skin surface with no visible comedones, pustules, nodules, or cysts. There is no indication of inflammation or redness, which are characteristic of acne. Therefore, it is not acne.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows a clear, smooth skin surface with no visible comedones, pustules, nodules, or cysts. There is no indication of inflammation or redness, which are characteristic of acne. Therefore, it is not acne."",
    ""key_features"": [""clear"", ""skin"", ""surface"", ""no"", ""comedones"", ""pustules"", ""nodules"", ""cysts""]
}
```"
177,eczema-acute-22.jpg,non_acne,other,non_acne,other,True,True,10564.19,high,"The image shows a symmetrical rash pattern, which is more indicative of a non-acne condition like dermatitis or rosacea. There are no comedones, pustules, nodules, or cysts present.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows a symmetrical rash pattern, which is more indicative of a non-acne condition like dermatitis or rosacea. There are no comedones, pustules, nodules, or cysts present."",
    ""key_features"": [""Symmetrical rash pattern"", ""No comedones"", ""No pustules"", ""No nodules"", ""No cysts""]
}
```"
178,eczema-ears-5.jpg,non_acne,other,non_acne,other,True,True,10968.36,high,"The image shows a smooth, even skin tone without any visible comedones, pustules, nodules, or cysts. There is no significant facial redness or inflammation, which are common features of acne. Therefore, it is likely not acne.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows a smooth, even skin tone without any visible comedones, pustules, nodules, or cysts. There is no significant facial redness or inflammation, which are common features of acne. Therefore, it is likely not acne."",
    ""key_features"": [""smooth skin"", ""no comedones"", ""no pustules"", ""no nodules"", ""no cysts"", ""no facial redness""]
}
```"
179,03DermatitisLids1.jpg,non_acne,other,non_acne,other,True,True,11516.19,high,"The image shows a clear, smooth skin surface without any visible comedones, pustules, nodules, or cysts. There is no indication of inflammation or redness, which are characteristic of acne. Therefore, it is not acne.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows a clear, smooth skin surface without any visible comedones, pustules, nodules, or cysts. There is no indication of inflammation or redness, which are characteristic of acne. Therefore, it is not acne."",
    ""key_features"": [""clear"", ""skin"", ""surface"", ""no"", ""comedones"", ""pustules"", ""nodules"", ""cysts"", ""no"", ""inflammation"", ""no"", ""redness""]
}
```"
180,eczema-face-11.jpg,non_acne,other,non_acne,other,True,True,9897.2,high,"The image shows a symmetrical rash pattern, which is more indicative of a non-acne condition like dermatitis. There are no comedones, pustules, or nodules present, which are characteristic of acne.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows a symmetrical rash pattern, which is more indicative of a non-acne condition like dermatitis. There are no comedones, pustules, or nodules present, which are characteristic of acne."",
    ""key_features"": [""symmetrical"", ""rash"", ""pattern""]
}
```"
181,eczema-face-5.jpg,non_acne,other,non_acne,other,True,True,10490.67,high,"The image shows a symmetrical rash pattern, which is more indicative of a non-acne condition like dermatitis or rosacea. There are no comedones, pustules, or nodules present, which are characteristic of acne.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows a symmetrical rash pattern, which is more indicative of a non-acne condition like dermatitis or rosacea. There are no comedones, pustules, or nodules present, which are characteristic of acne."",
    ""key_features"": [""Symmetrical rash pattern"", ""No comedones"", ""No pustules"", ""No nodules""]
}
```"
182,03DermatitisLids.jpg,non_acne,other,non_acne,other,True,True,10869.56,high,"The image shows a clear, smooth skin surface without any visible comedones, pustules, nodules, or cysts. There is no indication of inflammation or redness, which are characteristic of acne. Therefore, it is not acne.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows a clear, smooth skin surface without any visible comedones, pustules, nodules, or cysts. There is no indication of inflammation or redness, which are characteristic of acne. Therefore, it is not acne."",
    ""key_features"": [""clear"", ""skin"", ""surface"", ""no"", ""comedones"", ""pustules"", ""nodules"", ""cysts""]
}
```"
183,eczema-face-10.jpg,non_acne,other,non_acne,other,True,True,10324.65,high,"The image shows a skin condition that does not appear to be acne. There are no visible comedones, pustules, nodules, or cysts. The skin appears relatively clear with no significant inflammation or redness.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows a skin condition that does not appear to be acne. There are no visible comedones, pustules, nodules, or cysts. The skin appears relatively clear with no significant inflammation or redness."",
    ""key_features"": [""clear"", ""skin"", ""no"", ""visible"", ""acne"", ""lesions""]
}
```"
184,eczema-lids-6.jpg,non_acne,other,non_acne,other,True,True,11603.9,high,"The image shows a smooth, even skin tone without any visible comedones, pustules, nodules, or cysts. There is no indication of inflammation or redness, which are characteristic of acne. Therefore, it is likely not acne.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows a smooth, even skin tone without any visible comedones, pustules, nodules, or cysts. There is no indication of inflammation or redness, which are characteristic of acne. Therefore, it is likely not acne."",
    ""key_features"": [""smooth"", ""skin"", ""tone"", ""no"", ""comedones"", ""pustules"", ""nodules"", ""cysts"", ""no"", ""inflammation"", ""no"", ""redness""]
}
```"
185,eczema-face-7.jpg,non_acne,other,non_acne,other,True,True,10414.97,high,"The image shows a smooth, even skin tone without any visible comedones, pustules, nodules, or cysts. The skin appears healthy and without signs of inflammation. Therefore, it is not acne.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows a smooth, even skin tone without any visible comedones, pustules, nodules, or cysts. The skin appears healthy and without signs of inflammation. Therefore, it is not acne."",
    ""key_features"": [""smooth skin"", ""no comedones"", ""no pustules"", ""no nodules"", ""no cysts""]
}
```"
186,eczema-lids-2.jpg,non_acne,other,non_acne,other,True,True,9764.85,high,The image shows a symmetrical rash pattern with no comedones or pustules. This is more consistent with a non-acne condition such as dermatitis or rosacea.,"```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows a symmetrical rash pattern with no comedones or pustules. This is more consistent with a non-acne condition such as dermatitis or rosacea."",
    ""key_features"": [""Symmetrical rash pattern"", ""No comedones"", ""No pustules""]
}
```"
187,03eczema091205.jpg,non_acne,other,non_acne,other,True,True,9771.32,high,"The image shows a symmetrical rash pattern, which is more indicative of a non-acne condition like dermatitis or rosacea. There are no comedones, pustules, or nodules present.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows a symmetrical rash pattern, which is more indicative of a non-acne condition like dermatitis or rosacea. There are no comedones, pustules, or nodules present."",
    ""key_features"": [""symmetrical"", ""rash"", ""pattern""]
}
```"
188,03ContactDermLids1.jpg,non_acne,other,non_acne,other,True,True,10553.94,high,"The image shows a smooth, even skin tone without any visible comedones, pustules, nodules, or cysts. There is no indication of inflammation or redness that would suggest acne. Therefore, it is likely a non-acne condition.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows a smooth, even skin tone without any visible comedones, pustules, nodules, or cysts. There is no indication of inflammation or redness that would suggest acne. Therefore, it is likely a non-acne condition."",
    ""key_features"": [""smooth"", ""skin"", ""tone"", ""no"", ""visible"", ""lesions""]
}
```"
189,eczema-face-6.jpg,non_acne,other,non_acne,other,True,True,10350.38,high,"The image shows a skin condition that does not appear to be acne. There are no comedones, pustules, nodules, or cysts present. The skin appears relatively clear with no significant inflammation or lesions.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows a skin condition that does not appear to be acne. There are no comedones, pustules, nodules, or cysts present. The skin appears relatively clear with no significant inflammation or lesions."",
    ""key_features"": [""clear"", ""skin"", ""no"", ""lesions"", ""no"", ""inflammation""]
}
```"
190,eczema-lids-4.jpg,non_acne,other,non_acne,other,True,True,10623.87,high,"The image shows a clear, smooth skin surface without any visible comedones, pustules, nodules, or cysts. There is no indication of inflammation or redness, which are characteristic of acne. Therefore, it is not acne.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows a clear, smooth skin surface without any visible comedones, pustules, nodules, or cysts. There is no indication of inflammation or redness, which are characteristic of acne. Therefore, it is not acne."",
    ""key_features"": [""clear"", ""skin"", ""surface"", ""no"", ""visible"", ""lesions""]
}
```"
191,eczema-face-2.jpg,non_acne,other,acne,pustular,False,True,10617.94,high,"The image shows multiple pus-filled pimples with white/yellow centers, which are characteristic of pustular acne. There are no comedones or nodules present.","```json
{
    ""classification"": ""Pustular acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows multiple pus-filled pimples with white/yellow centers, which are characteristic of pustular acne. There are no comedones or nodules present."",
    ""key_features"": [""Pus-filled pimples"", ""White/yellow centers"", ""Inflammation""]
}
```"
192,eczema-face-9.jpg,non_acne,other,non_acne,other,True,True,10412.77,high,"The image shows a skin condition that does not appear to be acne. There are no visible comedones, pustules, nodules, or cysts. The skin appears relatively clear with no significant inflammation or redness.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows a skin condition that does not appear to be acne. There are no visible comedones, pustules, nodules, or cysts. The skin appears relatively clear with no significant inflammation or redness."",
    ""key_features"": [""clear"", ""skin"", ""no"", ""visible"", ""acne"", ""lesions""]
}
```"
193,eczema-face-4.jpg,non_acne,other,non_acne,other,True,True,10264.8,high,"The image shows a symmetrical rash pattern with no comedones, pustules, or nodules. This is more consistent with a non-acne condition such as dermatitis or rosacea.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows a symmetrical rash pattern with no comedones, pustules, or nodules. This is more consistent with a non-acne condition such as dermatitis or rosacea."",
    ""key_features"": [""Symmetrical rash pattern"", ""No comedones"", ""No pustules"", ""No nodules""]
}
```"
194,eczema-lids-1.jpg,non_acne,other,non_acne,other,True,True,10766.31,high,"The image shows a smooth, even skin tone without any visible comedones, pustules, nodules, or cysts. There is no significant facial redness or other signs of inflammation typically associated with acne. Therefore, it is likely not acne.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows a smooth, even skin tone without any visible comedones, pustules, nodules, or cysts. There is no significant facial redness or other signs of inflammation typically associated with acne. Therefore, it is likely not acne."",
    ""key_features"": [""smooth"", ""skin"", ""tone"", ""no"", ""visible"", ""lesions""]
}
```"
195,seborrheic-dermatitis-82.jpg,non_acne,other,non_acne,other,True,True,10595.06,high,"The image shows a clear, smooth skin surface without any visible comedones, pustules, nodules, or cysts. There is no indication of inflammation or redness. Therefore, it is not acne.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows a clear, smooth skin surface without any visible comedones, pustules, nodules, or cysts. There is no indication of inflammation or redness. Therefore, it is not acne."",
    ""key_features"": [""clear"", ""skin"", ""surface"", ""no"", ""visible"", ""lesions""]
}
```"
196,seborrheic-dermatitis-12.jpg,non_acne,other,non_acne,other,True,True,10717.82,high,"The image shows a smooth, even skin tone without any visible comedones, pustules, nodules, or cysts. There is no indication of inflammation or redness, which are characteristic of acne. Therefore, it is not acne.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows a smooth, even skin tone without any visible comedones, pustules, nodules, or cysts. There is no indication of inflammation or redness, which are characteristic of acne. Therefore, it is not acne."",
    ""key_features"": [""smooth"", ""skin"", ""tone"", ""no"", ""visible"", ""lesions""]
}
```"
197,seborrheic-dermatitis-117.jpg,non_acne,other,non_acne,other,True,True,10328.34,high,"The image shows a symmetrical rash pattern with no comedones, pustules, or nodules. This pattern is more consistent with a non-acne condition such as dermatitis or rosacea.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows a symmetrical rash pattern with no comedones, pustules, or nodules. This pattern is more consistent with a non-acne condition such as dermatitis or rosacea."",
    ""key_features"": [""Symmetrical rash pattern"", ""No comedones"", ""No pustules"", ""No nodules""]
}
```"
198,seborrheic-dermatitis-88.jpg,non_acne,other,non_acne,other,True,True,10554.03,high,"The image shows a symmetrical rash pattern, which is more indicative of a non-acne condition like dermatitis or rosacea. There are no comedones, pustules, nodules, or cysts present.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows a symmetrical rash pattern, which is more indicative of a non-acne condition like dermatitis or rosacea. There are no comedones, pustules, nodules, or cysts present."",
    ""key_features"": [""Symmetrical rash pattern"", ""No comedones"", ""No pustules"", ""No nodules"", ""No cysts""]
}
```"
199,seborrheic-dermatitis-111.jpg,non_acne,other,non_acne,other,True,True,10329.44,high,"The image shows a symmetrical rash pattern, which is more indicative of a non-acne condition like dermatitis or rosacea. There are no comedones, pustules, nodules, or cysts present, which are characteristic of acne.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows a symmetrical rash pattern, which is more indicative of a non-acne condition like dermatitis or rosacea. There are no comedones, pustules, nodules, or cysts present, which are characteristic of acne."",
    ""key_features"": [""symmetrical"", ""rash"", ""pattern""]
}
```"
200,seborrheic-dermatitis-142.jpg,non_acne,other,non_acne,other,True,True,11065.43,high,"The image shows a clear, smooth skin surface without any visible comedones, pustules, nodules, or cysts. There is no significant facial redness or inflammation, which are common features of acne. Therefore, it is not acne.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows a clear, smooth skin surface without any visible comedones, pustules, nodules, or cysts. There is no significant facial redness or inflammation, which are common features of acne. Therefore, it is not acne."",
    ""key_features"": [""Clear skin"", ""No comedones"", ""No pustules"", ""No nodules"", ""No cysts"", ""No facial redness""]
}
```"
201,seborrheic-dermatitis-8.jpg,non_acne,other,non_acne,other,True,True,11075.83,high,"The image shows a clear, smooth skin surface without any visible comedones, pustules, nodules, or cysts. There is no indication of inflammation or redness, which are characteristic of acne. Therefore, it is not acne.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows a clear, smooth skin surface without any visible comedones, pustules, nodules, or cysts. There is no indication of inflammation or redness, which are characteristic of acne. Therefore, it is not acne."",
    ""key_features"": [""clear"", ""skin"", ""surface"", ""no"", ""comedones"", ""pustules"", ""nodules"", ""cysts""]
}
```"
202,pityriasis-rubra-pilaris-50.jpg,non_acne,other,non_acne,other,True,True,10199.34,high,"The image shows a skin condition that does not appear to be acne. There are no comedones, pustules, nodules, or cysts present. The skin appears relatively clear with no significant inflammation or lesions.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows a skin condition that does not appear to be acne. There are no comedones, pustules, nodules, or cysts present. The skin appears relatively clear with no significant inflammation or lesions."",
    ""key_features"": [""clear"", ""skin"", ""no"", ""lesions"", ""present""]
}
```"
203,seborrheic-dermatitis-14.jpg,non_acne,other,non_acne,other,True,True,9942.97,high,"The image shows a symmetrical rash pattern, which is more indicative of a non-acne condition like dermatitis. There are no comedones, pustules, or nodules present, which are characteristic of acne.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows a symmetrical rash pattern, which is more indicative of a non-acne condition like dermatitis. There are no comedones, pustules, or nodules present, which are characteristic of acne."",
    ""key_features"": [""symmetrical"", ""rash"", ""pattern""]
}
```"
